@cjg917 @JetBlue Really sorry to hear that Saturday and Sunday didn't go according to plan and that your journey ho… https://t.co/craXXuR3NT,-0.5,negative
fuck @JetBlue y’all mfs can suck my dick fr,-0.4,negative
"Well, I've flown @JetBlue once, and I guess that's all I ever will. Shame, I liked the chips.  I also like my… https://t.co/AKm46UDGGq",0.6,positive
RT @transportworker: International Administrative Vice President Mike Mayes and a few JFK- & LAX-based @JetBlue flight attendants had a gre…,-0.1,negative
#A320 Non Type Rated First Officers @JetBlue US #hiringnow https://t.co/FfhX20wqDo https://t.co/RvTNBvQbar,0.25,positive
@JetBlue I tried that and still got an error? Is this a known issue today?,0.0,neutral
"hey @JetBlue i’m doing a project for my Social media class, are there any specifics you can give me/info on your social media marketing? 🥺",0.03333333333333333,positive
@JetBlue I know that American people do not think about Pakistanis but I like American President and American peopl… https://t.co/mXSYOvEgmQ,0.0,neutral
⁦@JetBlue⁩ CEO Expects Transatlantic to Reopen Before Thanksgiving! Looking forward to hear the date finally!… https://t.co/agxLakrJXJ,0.0,neutral
@JetBlue I have tried to login for the past 3 days to look up my travel information for my flight tomorrow and your… https://t.co/z23zmUo9Zc,-0.25,negative
"I am giving up on you @JetBlue … after  calling , waiting for a call back for 2 hours and now being on hold for an… https://t.co/uRQoOnn4yw",0.0,neutral
@JetBlue Interesting. We received no notices from JB regarding this schedule change - my wife just came upon it whi… https://t.co/i94PIXahGK,0.5,positive
RT @celtics: Clear cut @jetblue Play of the Game 🔥🔥🔥 https://t.co/Y9rSWxjj7z,-0.15,negative
"New from @JetBlue ! Starting October 21, JetBlue adds an additional daily non-stop flight to @JFKairport and brings… https://t.co/uouxlhBJPs",0.04545454545454545,positive
@zaberto @Delta @AmericanAir @SouthwestAir @united @JetBlue @JFKairport @LGAairport Hi Chris! Southwest resumes BWI… https://t.co/ApAH8noBeC,0.0,neutral
@JetBlue if I wanted to fly to PR but I'm not vexed is the pcr test good enough to fly and back?,0.45999999999999996,positive
@jetblue I am getting an error when checking in for my return flight tomorrow at seat selection time,0.0,neutral
RT @mikerico77: @BuffyWicks Get with the program @AmericanAir @JetBlue @SouthwestAir,0.0,neutral
"If so, you are succeeding, @united. If I look at my flights (yes, I've had several flights the past 18 months), the… https://t.co/dM3dTRQRLl",-0.125,negative
@JetBlue I know there are staff shortages but this is insane.  Over 2 hours on hold.   There has to be a better way. https://t.co/fCtFevEdbs,-0.25,negative
"🔥 Non-stop from #Philadelphia to San Juan, Puerto Rico for only $101 roundtrip with @JetBlue #Travel (Oct-Nov dates… https://t.co/W6VPlvGP0b",0.0,neutral
BOS to LAX over AZ @jetblue #WingCrushWednesday https://t.co/wsjDijnxcL,0.0,neutral
@libertypeg @JetBlue Thank you Peggy,0.0,neutral
@JetBlue what a bunch of a holes jetblue made.someone give back an eye mask that a first class passenger had given… https://t.co/0VQ30NeMrZ,0.125,positive
@JetBlue do y’all fly to Jeju island?!?!!! Sae-Byeok convinced me to go! #squidgamenetflix #SquidGames,0.8,positive
The legendary #BostonMarathon course starts in Hopkinton and ends on Boylston Street in Boston. Check out the… https://t.co/zcEQ2qyB6x,1.0,positive
@JetBlue y’all need to work on your app… it’s forever loading and freezing….,0.0,neutral
@TheCubicleChick @Delta @AmericanAir @JetBlue I could fly American first class for almost $200 less than @Delta. Ju… https://t.co/zKyBGzgCBd,0.22083333333333335,positive
@delta @southwestair @AmericanAir @United @SpiritAirlines @JetBlue  You guys just gunna keep dickin around with Cov… https://t.co/AUMtSdGT0I,0.0,neutral
RT @SnowflakeDB: .@JetBlue soars in the #DataCloud ✈  Watch their story here ⤵ https://t.co/D8UsK4krsE,0.0,neutral
International Administrative Vice President Mike Mayes and a few JFK- & LAX-based @JetBlue flight attendants had a… https://t.co/T4zi3nkvU6,-0.1,negative
RT @vacationsxm: No post-summer blues thanks to @JetBlue! Soak up the warm weather a little longer with JetBlue’s Branch Out Sale. Airfare…,0.2041666666666667,positive
@davisory @Delta @AmericanAir @JetBlue I too would like to know this. 👀,0.0,neutral
@JetBlue I thought you guys responded to customers?,0.0,neutral
Hate to say this because it’s basically all I fly but why are @Delta flights to/from NYC so obscenely expensive rel… https://t.co/AtqB7Q1Vhc,-0.16666666666666666,negative
@JetBlue i used the app instead.,0.0,neutral
@JetBlue Boss baby 2!?,0.0,neutral
No post-summer blues thanks to @JetBlue! Soak up the warm weather a little longer with JetBlue’s Branch Out Sale. A… https://t.co/iPgk8CkMWY,0.2041666666666667,positive
@BuffyWicks Get with the program @AmericanAir @JetBlue @SouthwestAir,0.0,neutral
At 3hrs on hold waiting for @JetBlue customer service.  Don't EVER book a segment through them that is @AmericanAir… https://t.co/cl8ncWKif4,0.0,neutral
RT @JetBlue: @kevinsawesomeee Happy birthday Kevin!,0.8,positive
RT @SecretFlying: Non-stop from #Boston to #Miami (& vice versa) for only $76 roundtrip with @JetBlue #Travel (Oct-Nov dates)  https://t.co…,0.0,neutral
@JetBlue  you got netflix on these planes? What are movies hittin for? Lemme get a free movie cause I am type scared to fly.,0.6000000000000001,positive
Non-stop from #Boston to #Miami (& vice versa) for only $76 roundtrip with @JetBlue #Travel (Oct-Nov dates)… https://t.co/GpmofZpQS1,0.0,neutral
RT @DisneyMamaMiami: Take note @amazon @jetblue... protect your “real” customers #stoppricegouging #banthebots #getpacking #scam #falseadve…,0.2,positive
RT @DisneyMamaMiami: @JetBlue @amazon Looks like @spiritair sensed the disaster the #getpacking promotion would be! #scam #cancelprimemembe…,0.0,neutral
"Airplanes and data meet in the cloud: @BenSingletonNYC, Ashley Van Name, @getdbt looking really cool in this video… https://t.co/ED1dAaovT0",0.35,positive
@JetBlue I booked flights via my health care heroes certificates…. Do I need to pay for checked bags/carry ons? I c… https://t.co/AeAs6KJsgs,0.0,neutral
#airtravel @JetBlue @MiddleSeat Jetblue doing a fine job destroying customer loyalty lately. Booked tix to Guadelou… https://t.co/aCK1B05glu,-0.027777777777777773,negative
.@JetBlue soars in the #DataCloud ✈  Watch their story here ⤵ https://t.co/D8UsK4krsE,0.0,neutral
@JetBlue I believe it was March,0.0,neutral
"@cjg917 @JetBlue Welcome home 😊 Glad you had fun at concert, sorry your travelling had glitches. At least you got t… https://t.co/SHHUW8mu89",0.16,positive
Thank you to the crew on flight 607 from FLL-LAS! I appreciate the birthday gift and wishes 💙 @JetBlue #jetblue https://t.co/CYQN9hAQiF,0.0,neutral
RT @trendyylime: why don’t airlines offer price matching on flights cancelled due to Covid? I did the socially responsible thing by cancell…,0.037500000000000006,positive
@JetBlue y’all playin with my fuckin money https://t.co/j7y7u4Xo4B,0.0,neutral
@JetBlue and this is after waiting 90 minutes for a call back only to be transferred… https://t.co/JWz1d3zuUe,0.0,neutral
why don’t airlines offer price matching on flights cancelled due to Covid? I did the socially responsible thing by… https://t.co/OX2Pibix8r,0.037500000000000006,positive
@JetBlue My @jetblue flight FLL to SJU has been delayed 2 hrs 10m so far just sitting on the plane at the gate! We… https://t.co/b8gdwCyw0l,0.1,positive
"Don't miss it! Happening in just a moment, our program on Taking Flight: Lessons for the Church from Corporate Loya… https://t.co/nMoHygAIJg",0.0,neutral
@JetBlue why don’t you offer price matching for flights cancelled due to Covid? I did the socially responsible thin… https://t.co/aWuc5NNW2b,-0.10833333333333334,negative
@JetBlue I was wondering if JetBlue does reimbursement on items bought in emergency. My luggage was left in NY last… https://t.co/275qIAGa5T,0.0,neutral
Hey .@JetBlue can you explain why I book flights and ten minutes later my booking is cancelled?  It’s happened twic… https://t.co/2EWwajbqmh,0.0,neutral
@JetBlue I missed a call from your customer service and I’m hoping you call me back!,0.0,neutral
@cjg917 @JetBlue Sorry that it ruined your trip. It’s #OneChicagoWednesday,-0.5,negative
@JetBlue why isn’t travel bank sowing on payment screen? I verified I have funds and am logged into true blue. Frustrating,-0.01666666666666668,negative
@JetBlue can I upgrade from Blue Basic to Blue?,0.0,neutral
"RT @ByERussell: Caught @JetBlue’s new A220 at Logan yesterday.   The aircraft proved popular with airlines during the pandemic, with JetBlu…",0.36818181818181817,positive
RT @_PS5: @iGotYouNexCheck @JetBlue Why you @ jet blue lmfaoooo,0.0,neutral
Would love a passenger vaccine mandate on the airlines. Please get this done @POTUS @TSA @FAA @CDCDirector @United… https://t.co/rbLcJeBgVi,0.5,positive
@iGotYouNexCheck @JetBlue Why you @ jet blue lmfaoooo,0.0,neutral
@Ctcahill05 @JetBlue Yea!!! I only fly jet blue too so now you might be forcing me to take an impromptu trip to Veg… https://t.co/BtzXVqdGkW,0.26666666666666666,positive
@jetblue why did you have to cancel my flight from jfk to Reno on 3/9 and then shift it to 3/10 connecting through… https://t.co/BDIoXzTfGQ,0.0,neutral
You fuck’n @JetBlue now?? 🐐 https://t.co/zCjFjXoC93,-0.4,negative
BOS to LAX Beautiful view as we’re leaving Logan @jetblue #WingCrushWednesday https://t.co/4oGeduOYkR,0.85,positive
@mrumberger13 @JetBlue Thank you Berger.,0.0,neutral
@tc04logan @JetBlue @JetBlue FIX THIS ASAP,0.0,neutral
"Oh nah, @JetBlue called me to make sure i made my flight, thats tooooough! 🗣",0.5,positive
@tc04logan @JetBlue Same,0.0,neutral
"Hey @JetBlue, I’ve been getting this error message for the past 24 hours when attempting to access the “manage trip… https://t.co/PD1Bgha6bE",-0.25,negative
@vamosatomarvino @JetBlue @Delta Thanks Karina. I have been using @JetBlue for awhile now and have used @delta in t… https://t.co/AL9EEJKTXj,0.2,positive
@cjg917 @JetBlue Sorry your trip wasn’t great-dump that airline-only been using @Delta for my travels,0.10000000000000002,positive
@JetBlue if y’all honestly do not fix y’all online systems then I will refrain from traveling with y’all. How can y… https://t.co/P2gf5B0pKp,-0.3,negative
@_KaiiB_ Delayed flight? Mine was delayed for 5 hours and changed the gate 3 times after telling us they couldn’t g… https://t.co/gPua8mvedA,0.0,neutral
"Caught @JetBlue’s new A220 at Logan yesterday.   The aircraft proved popular with airlines during the pandemic, wit… https://t.co/46tUmrTEG6",0.36818181818181817,positive
"Good Morning. I am back home. The concert was amazing on Friday night. Sadly, I could not go on Saturday. My plans… https://t.co/mItUlr9qWH",0.2,positive
@JetBlue #JetBlue Hi. Any issues today? I cannot check in for flight tomorrow online or on the App. Saying there is… https://t.co/b6JfpfX1YN,0.0,neutral
@JetBlue Flight scheduled changed by 12hrs now but you can't refund because  we accepted your crappy 125% deal LAST… https://t.co/cGkYTZ48iT,0.0,neutral
"@JetBlue thanks for changing flight by 12 hours, not having a comparable alternative, making it necessary to pay fo… https://t.co/QIAi8sA94k",0.1,positive
Ethiopia used its flagship commercial airline to transport weapons during war in Tigray https://t.co/KK7cXcsTIE… https://t.co/j7e3jSsJ1m,0.0,neutral
@Smantaaa @JetBlue I cant check in either this morning.  Is there a problem i wonder?,0.0,neutral
@gabbyyyvictoria @JetBlue and did but I made it 😂🥳,0.0,neutral
@Bidenwonthnkgod @TristanSnell @Delta @united @JetBlue @AlaskaAir @AmericanAir @SouthwestAir @Allegiant… https://t.co/25jeN9yWtY,0.0,neutral
@rawr_meowlol @ashishkjha @AmericanAir @SouthwestAir @JetBlue The Vaxed don’t get Covid as often and don’t spread i… https://t.co/nLmrRlSXLD,0.0,neutral
@FLLFlyer @JetBlue Thank you!,0.0,neutral
"Traveling for the first time after the pandemic started, different feeling being at the #Airport and flying… https://t.co/TwWXl9ZDkr",0.125,positive
"Where do the cuts occur next? What fat remains to be trimmed from the dogshit, increasingly austere service these a… https://t.co/dqLkRb8sue",0.0,neutral
"@TristanSnell @Bidenwonthnkgod @Delta All 81 million of us can fly @united, @JetBlue and @AlaskaAir.  Thoughts… https://t.co/yQ3yZ89fZo",0.8,positive
@JetBlue on Monday Milli and I were flying home from New Orleans on flight 576. We just met a few hours earlier and… https://t.co/fF0GgFYrB2,-0.02121212121212122,negative
@JetBlue y’all are horrible! Half the plane missed our flight because your kiosks wouldn’t work! I’m so mad!,-0.5972222222222222,negative
RT @Bermuda: A world away is closer than you think. ✈️🏝️  For a limited time: save on nonstop flights to Bermuda during @JetBlue's ‘Branch…,-0.07142857142857142,negative
RT @DJSmallz: they got a security guard and security cameras at waffle house for a $10 meal BUT NONE on an airplane for a $250 ticket? @Ame…,0.0,neutral
@mchooyah @SouthwestAir or @JetBlue since both are equally as bad,-0.6999999999999998,negative
@__anmc @JetBlue you said count ur days 😭😭,0.0,neutral
@ciryah_W @JetBlue Lol like Une ready to come back,0.3333333333333333,positive
"@HawaiiDelilah @joncoopertweets All 81 million of us can fly @united, @JetBlue and @AlaskaAir.  Thoughts… https://t.co/Spzv9Osi0Q",0.8,positive
"RT @charliebahama: bware of #JetBlue agents telling u 1 thing when they #cancel ur flight, but when u try 2 get ur #compensation @JetBlue #…",0.0,neutral
@JetBlue why are y’all not in Indianapolis am I missing something…,-0.2,negative
"@joncoopertweets @DonLew87 All 81 million of us can fly @united, @JetBlue and @AlaskaAir.  Thoughts @AmericanAir ,… https://t.co/xcfp0dI4E2",0.8,positive
@JetBlue you ought to be ashamed of yourself. Damn near $1000 for a trip that 3 hours? Price gouging is real. https://t.co/Br6paV3yfB,0.15000000000000002,positive
all I know is @JetBlue if I miss my next flight because y’all over filled my first one its gone be a damn problem,0.21666666666666667,positive
@JetBlue I’ve never had an issue with TSA Pre-check because it’s manually stored on my account and now today I don’… https://t.co/E4zM2M5W7f,0.0,neutral
Thanks so much to all our wonderful runners that took part in this year's Virtual London Marathon!   Our 5 runners… https://t.co/8JRn0Dycpc,0.4666666666666666,positive
RT @altimox: Jetblue. Airbus A320-232 [N607JB] 🇺🇸 @JetBlue #Jetblue #Airbus #A320 #AirbusLovers #AvGeek https://t.co/tSz5JQCchY,0.0,neutral
@DJSmallz @AmericanAir @Delta @SouthwestAir @united @AirCanada @AlaskaAir @JetBlue @SpiritAirlines @WestJet @flyvolaris Crazy,-0.6,negative
RT @_PapiAce: Thankful I’ve had nothing but great experiences with @JetBlue,0.8,positive
they got a security guard and security cameras at waffle house for a $10 meal BUT NONE on an airplane for a $250 ti… https://t.co/xMuYyWr2yv,0.0,neutral
@JetBlue I thought my blue fair didn’t include a carry on bag and I paid for a checked bag already. Is it too late… https://t.co/wBUOKWpIwh,0.13333333333333333,positive
3 alternate routes due to weather and had to refuel in Philly then took two hours to get someone to put gas in the plane @JetBlue y’all suck,-0.0625,negative
@JetBlue get treated like a ugly step child… 40 minutes on the jet way after landing for one flight cuz no gates open,-0.35,negative
@UnitedAirlines_ @staralliance @lufthansa @lufthansaNews @airfrance @JetBlue @SouthwestAir @Delta @AmericanAir… https://t.co/cSg1vPA4bp,0.0,neutral
@UnitedPilots There is no federal mandate in the federal register just the threat @Delta_Pilots @swapapilots @JetBlue @SouthwestAir,0.0,neutral
"@AveloAir I like to see @AveloAir begin LGB to SFO,PDX, and SEA. B6 @JetBlue  left LGB high and dry and WN… https://t.co/pJ1SakvrGH",0.031111111111111117,positive
y’all @JetBlue never misses with their customer service https://t.co/tOzAFAHXQy,0.0,neutral
@JetBlue It’s wrong when you can’t find a jet bridge driver and you keep passengers waiting!,-0.5,negative
@JetBlue  why is it so hard to book a flight with travel credits?  Where is the option on the payment screen?,-0.2916666666666667,negative
Damn my b @JetBlue do you need a “rolling up soon” text next time?,0.0,neutral
"I really love me a @JetBlue Airways. Never disappoints with service, experience, food, outlets and entertainment.",0.5,positive
@ThomasMoneyhon @JustLeah77 @TimRunsHisMouth @JoeBiden @JetBlue @SouthwestAir @UnitedAirlines_ Coercion works despi… https://t.co/7msG5Mf67s,0.0,neutral
Shame on you @JetBlue for stealing these 2 boxes of snacks for my diabetic father that I put in my checked in bag f… https://t.co/X9quB0L8bo,0.0,neutral
@NewThinker911 @JustLeah77 @TimRunsHisMouth @JoeBiden Its actually 65% also vaccine mandates work! Thanks to… https://t.co/DknJ3iJUFO,0.1,positive
@marcuslemonis 1. I would invest in my self by going to pursue my dream career training of becoming a pilot… https://t.co/ffeSBFVz0e,0.45,positive
"@BrianaMackay @JetBlue Hi Briana, thank you for bringing this to our attention.  We have informed our airport manag… https://t.co/sYjmFybke0",0.0,neutral
@JetBlue thank you so much for calling me early morning to let me know you found my wallet. So grateful for your te… https://t.co/kRFGUpj5BX,0.15000000000000002,positive
@JetBlue bring back the DC-NY routes and we’ll see what we can do about 1000!,0.0,neutral
@JetBlue Thanks for the view https://t.co/aOoTCwVV8r,0.2,positive
My kids are surrounded by @JFKairport @JetBlue terminal TVs with crime shows on as we sit delayed. I keep telling t… https://t.co/ce20JTJY9J,0.0,neutral
👎🏽 @JetBlue just cancel our flight?! No reason?!,0.0,neutral
Boycott fascist pigs @AlaskaAir   @UAL @AmericanAir @KLM @Qantas @JetBlue  @NWSAlaska @AlaskaNPS @USCGAlaska… https://t.co/DhMk0f2WNm,0.0,neutral
@JetBlue I spoke with a very nice agent who helped me resolve this issue. Thanks,0.49,positive
@JetBlue The wait is over 90 minutes with no call back option - your not serious .. there has to be a better way to… https://t.co/Sj6eXsQ5oY,0.2222222222222222,positive
@zaberto @Delta @AmericanAir @SouthwestAir @united @JetBlue @BWI_Airport @JFKairport @LGAairport Its a nice 2r mike… https://t.co/aC4eyRqvEs,0.6,positive
@Delta still waiting on hold - over an hour.. unreal how terrible your customer service is. Should have booked with @JetBlue or @AmericanAir,-1.0,negative
@bettybooppatty @ShannonAnnFlynn @JetBlue second option 😉,0.0,neutral
@ChrisAntonacci1 @ShannonAnnFlynn @JetBlue Is that a new dye job 😱 OR just a really good wig 💇🏻‍♀️,0.41818181818181815,positive
@jetblue Hi!  Great to see you’ve started New York to London - I had no idea and thought you were NA only.  Love Je… https://t.co/q5nx3lZcXC,0.3590909090909091,positive
.@JetBlue soars in the #DataCloud ✈  Watch their story here ⤵ https://t.co/0w7VIgUd8f,0.0,neutral
RT @RedSox: Consider this week's @JetBlue's #FlyestPlays as a Rafael Devers appreciation tweet. https://t.co/VdP5ElIptH,0.0,neutral
I still think @SouthwestAir @JetBlue @Delta are for the casual travelers and @united @AmericanAir for the professio… https://t.co/AuqpzVMxjr,-0.5000000000000001,negative
"RT @robynochs: You have no control over who is sitting next to you, behind you, across in front of you on a plane.   If I knew we were all…",-0.2,negative
@JetBlue gotta love landing 30 minutes early and deplaning 30 minutes after we were supposed to arrive.,0.3,positive
Two hours and 50+ minutes and still on hold with @JetBlue  does anyone care to help?,0.0,neutral
Hey @jetblue nice EPIC FAIL for a #redsox sponso (!) in not resetting the Live DirectTV while on the ground at LOGA… https://t.co/anbBlEzOxo,0.08409090909090908,positive
@med5690 @Delta @AmericanAir @SouthwestAir @united @JetBlue @BWI_Airport @JFKairport @LGAairport SW does. But from… https://t.co/O3CF43N8H8,0.0,neutral
@zaberto @Delta @AmericanAir @SouthwestAir @united @JetBlue @BWI_Airport @JFKairport @LGAairport What about Islip ? They may have one,0.0,neutral
RT @nancylevine: I know which airlines I'm flying. Good job @AmericanAir @AlaskaAir @JetBlue @United #GetVaccinated,0.7,positive
"@JetBlue I booked a flight for Feb 2022 and when I logged in to book a diff flight, I saw the Feb flight times had… https://t.co/9Gj8EcYM8s",0.0,neutral
@JetBlue I just spoke to an agent for 20 Minutes and now I’m on hold for 51 minutes for a supervisor???,0.0,neutral
Would one of the NY airlines plan a LGA-BWI route. PLEASE. @Delta @AmericanAir @SouthwestAir @united @JetBlue… https://t.co/k75wB0kn2f,0.0,neutral
@JonahLupton @AlphaBetaAnil @DisruptorStocks @MartyChargin @StockMarketNerd @JetBlue He had the seats all whited ou… https://t.co/qGSZLdj03Z,0.0,neutral
RT @SecretFlying: Non-stop from #Miami to #LosAngeles (& vice versa) for only $96 roundtrip with @JetBlue #Travel (Oct-Nov dates)  https://…,0.0,neutral
@JetBlue  Having issues just simply logging into my account.  Just getting 3 dots.  Called jet blue and rep told me… https://t.co/1xDgVqQ5Sp,0.0,neutral
@JetBlue I booked my flight with my Jet Blue plus card and it charged me for the bags?,0.0,neutral
Blue Badges @JetBlue !? 😢,0.0,neutral
Flying back with @UnitedAirlines_  customer service and fligh attendance are wonderful. @JetBlue sucked . Shame on… https://t.co/y04ZbY4MkF,0.5,positive
