RT @davidshepardson: .@AmericanAir confirms employees must be vaccinated by Nov. 24 to meet @POTUS Dec. 8 deadline,0.0,neutral
RT @Mastercard: Screens down. Eyes up. 💫 Use your Mastercard to book your next @AmericanAir flight on https://t.co/tP3fNJZCWD. Your travel…,-0.07777777777777779,negative
@LeehamNews @SouthwestAir @AmericanAir @united @AlaskaAir He hot his little vaccine and he think he's safe lol,0.340625,positive
RT @missnatalienunn: I have an hour lets chat before i fall asleep in this CRAP FLIGHT TO ITALY ON @AmericanAir DID I MENTION NEVER FLY THE…,-0.6000000000000001,negative
@AmericanAir how can a flight run out of red wine up front? Come on.,0.0,neutral
@AmericanAir my daughter used points to book a hotel and now her card has been charged because the card your compan… https://t.co/ZElvh71PG8,0.0,neutral
"@AmericanAir Very unhappy with the AA service. My Dad (75 yrs old, fixed income) bought my brother a ticket to trav… https://t.co/dPLW5kU3BH",-0.19333333333333336,negative
@toaoturtle @AmericanAir Been through damaged bags with @AmericanAir before. Brand new hot pink Coach suitcases (ex… https://t.co/wntXN9DdHL,0.09545454545454546,positive
"@Darinrehab @TammyBurger4 @TheIdealistic1 @RealCandaceO @AmericanAir I guess it depends what you mean by ""better.""… https://t.co/kXD22vnKq0",0.09375,positive
"@AmericanAir this is absolutely ridiculous and no one should have to go through this. Calling back & forth, being t… https://t.co/vddWWhlipb",-0.16666666666666666,negative
@RealCandaceO @AmericanAir All major Travel companies are doing the same thing. I booked a Cruise with Royal Caribb… https://t.co/mejPXCXZKk,0.03125,positive
I will be going back to flying with united or delta. Never again with #americanairlines @AmericanAir,0.0,neutral
.@AmericanAir confirms employees must be vaccinated by Nov. 24 to meet @POTUS Dec. 8 deadline,0.0,neutral
@ABC7BriannaR @JetBlue @AmericanAir I feel your frustration!,0.0,neutral
"@TheIdealistic1 @Darinrehab @TammyBurger4 @RealCandaceO @AmericanAir Socialism isn't social programs, those can and… https://t.co/qLQ5VA5zo1",0.03333333333333333,positive
@Darinrehab @copeitalism @TammyBurger4 @RealCandaceO @AmericanAir Socialism is literally social programs. All there… https://t.co/Ku3rKp1zWE,0.03333333333333333,positive
Hi if you're flying @AmericanAir be sure to not pay for inflight wifi -- it's been running like garbage for about t… https://t.co/PnjfvgDZWE,0.5,positive
@reedrothchiIds @RealCandaceO @AmericanAir Yeah. That’s below average. Very good. Sound it out real good buddy. You’ll get it.,0.54,positive
@TheIdealistic1 @copeitalism @TammyBurger4 @RealCandaceO @AmericanAir Wrong!  They are capitalism countries with hi… https://t.co/Fe4l9HN654,-0.5,negative
@AmericanAir massive kudos to your managers in the e concourse in Charlotte tonight. Once in a blue moon screw up o… https://t.co/oiqWqNSwQ1,0.0,neutral
The staff at @AmericanAir clearly hate their jobs and that's unfortunate because it seems like a cool job to have.… https://t.co/CxZp16CXk1,-0.3166666666666667,negative
RT @RichardGuerry: Year 12🌎Tour Day 71: En Route to Atlanta via @americanair for tomorrow's Public and Permanent® presentations! ✈️ #online…,0.0,neutral
@ABC7BriannaR @JetBlue @AmericanAir Never have had an issue flying JetBlue. I used them a lot for business travel w… https://t.co/Izlqq8uY45,0.0,neutral
"@Darinrehab @copeitalism @TammyBurger4 @RealCandaceO @AmericanAir Yes there is, look at the Nordic countries 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️",0.0,neutral
@copeitalism @TammyBurger4 @TheIdealistic1 @RealCandaceO @AmericanAir There’s not a better system out there so far.,-0.075,negative
I have an hour lets chat before i fall asleep in this CRAP FLIGHT TO ITALY ON @AmericanAir DID I MENTION NEVER FLY… https://t.co/Ev1qOicBNG,-0.6000000000000001,negative
@RealCandaceO @AmericanAir To relief of your fellow passengers and crew you will need to be vaccinated by then so n… https://t.co/ZOgV2HzlsD,0.0,neutral
@AmericanAir @RealCandaceO I guess they don’t like the NEGATIVE attention the post was getting!!! 😂 Get them Candace!!!,-0.3,negative
@AmericanAir someone from customer relations needs to reach out to me ASAP y’all playing with my blood pressure…it’… https://t.co/C7NIPXEANF,0.0,neutral
@WAkinmoladun17 @snowstars22 @RealCandaceO @AmericanAir @Apple @Google You don’t know she didn’t use one….,0.0,neutral
@ronromney @RealCandaceO @AmericanAir Could be one of the Bushs or Trump or the Clinton.,0.0,neutral
Nah @AmericanAir y'all need to do better! Hour delay because of technical issue and the pilot hops on the mic with… https://t.co/rY8xAhgnYm,0.25,positive
Piss me off to travel without food man honest @AmericanAir got this shit wrong,-0.03333333333333335,negative
@AmericanAir kudos to the desk staff working at Gate D40 of AA4472 from DFW to GSP today. They were fantastic!  Gre… https://t.co/O1XhscMXg9,0.4,positive
@RealCandaceO @AmericanAir Looks like airlines tried to work with you privately and hope you had the grace to do it.,0.0,neutral
@RealCandaceO @AmericanAir If you paid for a service they cannot provide you should get refunded your money,0.0,neutral
The stupid menu on @AmericanAir is absolutely trash either you eat what they think or you don’t eat traveling first… https://t.co/beTnkkvWs5,-0.11666666666666663,negative
@lori_4293 @JBaizuo @AlexBoyerFox4 @AmericanAir You’re assuming the trial results even though there wasn’t one.,0.0,neutral
Year 12🌎Tour Day 71: En Route to Atlanta via @americanair for tomorrow's Public and Permanent® presentations! ✈️… https://t.co/ja7ZFhcbMY,0.0,neutral
"@Logan_RTW @SpiritAirlines @AmericanAir I had flight from NZ to US with American Air, it seemed like all the couple… https://t.co/xyOTCOfQnD",0.0,neutral
RT @airliners_net: https://t.co/JiowKy3AJM An @AmericanAir @BoeingAirplanes 777-323/ER at Dallas / Fort Worth Photo by Kevin Boydston,0.15,positive
"@BlackMamba9093 @StolenRealism @roscoe_biggers @AmericanAir @RealCandaceO Jenny, for going away you sure seem to st… https://t.co/Ub5odOArA5",0.5,positive
"@AmericanAir Went through this a couple weeks ago... was told by you that we could just bother the gate agent, but… https://t.co/Dp3I4iqmeH",0.0,neutral
"@Hsectionjr @verynic87438042 @RealCandaceO @AmericanAir In that case, that's pretty shitty and I agree. No reason they can't refund",0.25,positive
@StolenRealism @roscoe_biggers @BlackMamba9093 @AmericanAir @RealCandaceO Weird you think I’m single….,-0.2857142857142857,negative
@RealCandaceO @AmericanAir I agree. Go get them Candace!!,0.0,neutral
"@AmericanAir curious to what’s going on with AA112.  Heard of maintenance issues for past hour, just been sitting on the plane.",-0.175,negative
@AmericanAir SENT,0.0,neutral
"@randymco @SpiritAirlines @AmericanAir yes, but they will separate your party and make you go to the gate agent and… https://t.co/jPEENMMPB8",0.0,neutral
@Mastercard @AmericanAir I can't explain how you make me feel right now the joy in me is unexplainable I have made… https://t.co/zQJevxH4hk,0.5428571428571429,positive
@dellis2000 @Blue_Texas2022 @AmericanAir @SouthwestAir A true miracle.,0.35,positive
@Darinrehab @TammyBurger4 @TheIdealistic1 @RealCandaceO @AmericanAir Well that's not quite true. Anarchist communit… https://t.co/YkjgI7xhkJ,0.35,positive
@AmericanAir So you ripped off prominent black activist Candace Owen's. Seems like your airline is racist. I fly mu… https://t.co/G23B9wlD4O,0.37777777777777777,positive
@Darinrehab @TammyBurger4 @TheIdealistic1 @RealCandaceO @AmericanAir That's a pretty good definition. I only have o… https://t.co/sQ6ayZBDGv,0.31666666666666665,positive
@AmericanAir just wanted to convey I spent nearly 1000 dollars with a competitor. Your operations are untrustworthy… https://t.co/HtKaoiViot,0.0,neutral
@AmericanAir I’m stuck on the tarmac at DFW. How do I let my connecting flight know that I am on my way..,0.0,neutral
@AliciaMcKernan2 @roscoe_biggers @BlackMamba9093 @AmericanAir @RealCandaceO Likely alone 🤷‍♀️,0.0,neutral
@AmericanAir straight told my client who CANNOT WALK to get on a conjoining flight by herself an “ figure it out” … what the fuck??,-0.1,negative
FAs on 5494 Pit>CLT were tremendous today @AmericanAir   Just thought you should know,0.3333333333333333,positive
"Literally never flying @AmericanAir again. Between the delayed flights, connecting flights with little to no time t… https://t.co/0HoOtBiMBF",-0.1875,negative
@Sunrise1217 Is this @AmericanAir ?,0.0,neutral
@AmericanAir Replied,0.0,neutral
@AmericanAir And so much for safety being priority. The plane was disgusting.  Yall WILL be hearing from me. https://t.co/6QwQGYtTn5,-0.4,negative
@AmericanAir I know there have been a ton of incidents with passengers being abusive with flight attendants. But th… https://t.co/9J1eAyEpaC,0.0,neutral
Free flights are free flights! 🤷🏻‍♂️  Thanks @AmericanAir! 🥰 https://t.co/7fX5pcn4bV,0.3333333333333333,positive
RT @minaseville: @AmericanAir @British_Airways I need one of you to take responsibility for determining the voucher / refund amount of Book…,0.0,neutral
@LesleyM37361994 @I_Sing_N_Wander @Maia131313 @RealCandaceO @AmericanAir I’m in Britain and it doesn’t. The only pl… https://t.co/7EPsFKGTiF,0.0,neutral
@AmericanAir @British_Airways I need one of you to take responsibility for determining the voucher / refund amount… https://t.co/i7c1Q9eV3f,0.0,neutral
"@Logan_RTW @SpiritAirlines @AmericanAir If you don't select a seat, is that free?",0.4,positive
@MrJayWashington @AmericanAir Because the way these companies learn is the tap there pockets,0.0,neutral
@AmericanAir for the sake of a phone call to Miami immigration short of a few hours of 14 days in quarantine here i… https://t.co/V9cZpGIvvD,-0.1,negative
@MrJayWashington @AmericanAir Yo sick the neighborhood on em,-0.7142857142857143,negative
"I'm at American Airlines Admirals Club - @americanair in Grapevine, TX https://t.co/YZvqp3nevD",0.0,neutral
@AmericanAir please help with rebooking a flight that was diverted from Portland Me to Charlotte. We missed a conne… https://t.co/krrWGyeVb1,0.0,neutral
RT @MrJayWashington: So @AmericanAir my flight canceled due to maintenance I put in for my refund and they didn't give me all my money back…,-0.0625,negative
@AmericanAir you lost 3 frequent traveling customers today. Booked first class ticket and was put in economy becaus… https://t.co/ruFr4gXV7O,0.175,positive
@americanair Flight #2490 to Orlando has been a hellish nightmare! At this point no cares about catering!,0.0,neutral
What’s the point of paying for first class if you can’t bring your pets in first class @AmericanAir,0.25,positive
@Logan_RTW @SpiritAirlines @AmericanAir Time to get a pilot license.,0.0,neutral
@Cubs @AmericanAir @ULBGC65 So cool! I can only hope someday to meet Ryne.. been one of my favorite cubbies forever,0.2833333333333333,positive
"Also, @AmericanAir separated me from my party and told me ""you can just talk to the person at the gate and they wil… https://t.co/Vg9az4pBD3",0.0,neutral
"@copeitalism @TammyBurger4 @TheIdealistic1 @RealCandaceO @AmericanAir Under non capitalism, you can’t go anywhere e… https://t.co/xMqffSU057",0.0,neutral
@copeitalism @TammyBurger4 @TheIdealistic1 @RealCandaceO @AmericanAir Definition of capitalism:  an economic and po… https://t.co/hTrNk8XlpY,0.2,positive
This new trend is extremely gross... You buy airline tickets and later they email you to select a seat... and EVERY… https://t.co/PpG0Hu5CGj,0.04545454545454545,positive
"RT @rose_garr: @AmericanAir @Breakthrough That's great that you're promoting sustainable jet fuel. But American Airlines's trade group, the…",0.4,positive
@Mastercard @AmericanAir my office is looking for brokers to work remotely from their homes.  Requirements:  * over… https://t.co/0dcWYOX0es,-0.1,negative
"@GloobySanderson @RealCandaceO @AmericanAir Republicans, the Average Joe party. Except baristas. That’s beneath them.",-0.15,negative
@Darinrehab @TammyBurger4 @TheIdealistic1 @RealCandaceO @AmericanAir That isn't capitalism. Capitalism is a specifi… https://t.co/B7plEiX9zK,0.0,neutral
Asking for a friend! Were these soldiers going to a picnic on @AmericanAir ? Or it’s because @flyethiopian is owned… https://t.co/UCFvY2PfeO,0.0,neutral
@RealCandaceO @AmericanAir They need more Government Regulations like Social media!  What do you think?  Waiting for reply...,0.26666666666666666,positive
@RealCandaceO @AmericanAir Call them out on this platform!,0.0,neutral
"You're against Government Regulations!  Should @AmericanAir be Government Regulated to fly. Just like facebook, Twi… https://t.co/Q9Jsk1BI8y",0.8,positive
@RealCandaceO @AmericanAir How is unvaxxed Candace Owens trying to fly to the UK anyway?   Unvaxxed Americans have… https://t.co/OSL5PYNGTD,0.8,positive
@RealCandaceO @AmericanAir Big corporations making more money from the little people. I didn’t think republicans cared??,0.10416666666666667,positive
@POTUS52 @Delta @AmericanAir @JetBlue Don’t think anyone would ever use the word frugal to describe me 😂. Just swit… https://t.co/FFOUnpusRa,0.0,neutral
So @AmericanAir my flight canceled due to maintenance I put in for my refund and they didn't give me all my money back.  Are yall serious??,-0.15277777777777776,negative
Waiting on @AmericanAir to hit me up so i can get all my sky miles!!!!!,0.0,neutral
@LAMetroBlueLine @JetBlue @AmericanAir Those and American are usually all I’ll fly too!,0.18333333333333335,positive
"RT @minaseville: @AmericanAir Every day for weeks, I've been told by @British_Airways  that it's your responsibility to provide a refund or…",0.0,neutral
@BlueAmericanMom @acysbib @RealCandaceO @AmericanAir Of course. And with a free market and real competition for cus… https://t.co/4x5R78LJ6M,0.30000000000000004,positive
RT @MarkCongressGA7: @RealCandaceO @AmericanAir They are UnAmerican Airlines.   You’d have a good case for bait and switch.,0.7,positive
"RT @FierceInd: @RealCandaceO @AmericanAir It is theft. You paid for a service and didn’t get it. If they refuse to refund you, it’s theft.",0.0,neutral
"@AmericanAir Every day for weeks, I've been told by @British_Airways  that it's your responsibility to provide a re… https://t.co/jGKNp6IZDc",0.0,neutral
RT @MSweetwood: @RealCandaceO @AmericanAir Airlines have been abusing customers this way for years. And they are bailed out and protected b…,0.0,neutral
"RT @SecretFlying: US cities to Cancun, Mexico from only $175 roundtrip with @AmericanAir #Travel (Oct-Mar dates)  https://t.co/Gw5becnLZV h…",0.0,neutral
@WAkinmoladun17 @TruthHu34028193 @RealCandaceO @AmericanAir @Apple @Google How do you know she’s not using the devi… https://t.co/AO2mwI8AEA,0.0,neutral
@RealCandaceO @AmericanAir You’ll also be required to pay the price difference of the ticket on the day it’s reissued. Yep. Just So ya know,0.0,neutral
"RT @tsakonas_chris: AC started dripping on me during my @AmericanAir flight about 10 minutes ago.  If I wanted to endure that, I'd just ren…",0.0,neutral
@ABC7BriannaR @JetBlue @AmericanAir We only fly Delta or Southwest.,0.4,positive
@RealCandaceO @AmericanAir Still awaiting Fiji. Same story. 1.5 years now. Idk,0.0,neutral
This @AmericanAir counter agent at OGG was trying to charge me for bike! I was like uh no.. American doesn’t charge… https://t.co/NfoyN3darV,0.0,neutral
@AmericanAir @AmericanAir still haven’t gotten that response 🤷‍♀️,0.0,neutral
@AmericanAir why haven’t you maintained the #COVID19 waiver?,0.0,neutral
"RT @MMargolies: @BobBeauBowman1 @RealCandaceO @AmericanAir Clearly, you have no idea what capitalism is. This is not that. Its always been…",0.10000000000000002,positive
@Jreynolds323 @JBaizuo @AlexBoyerFox4 @AmericanAir Do you understand what a trial is for??   Science 101!,0.0,neutral
"One of the main reasons I only fly @united now. (ahem, @Delta @AmericanAir...) https://t.co/knbpPKG238",0.32222222222222224,positive
@RealCandaceO @AmericanAir Admit it.  You didn't read the Terms and Conditions (the fine print) before hitting the button.,0.4166666666666667,positive
"@iAMsteveASHFORD @AmericanAir Please meet me in a DM with your full name, Skymiles account, previous ticket number,… https://t.co/Dn8tm3az2x",0.09166666666666666,positive
@Darinrehab @RealCandaceO @AmericanAir Do you have any stats to back that up? At all?,0.0,neutral
Best five star service experience ever today with @AmericanAir Karen didn't have to do too much just be the excepti… https://t.co/zeQEucIKdh,0.6,positive
@DRebekahd @ProfessorEnron @AmericanAir Of man that is harrowing,0.0,neutral
@AmericanAir I WAS TOLD THREE DAYS AGO YOU'D CALL BACK AND YOU NEVER HAVE. I HAVE A SEVERE HEARING DISABILITY AND C… https://t.co/0CmuauMJSQ,0.0,neutral
@Delta @AmericanAir Yes I’m Trying to add some flight miles on a previous flight on my account,-0.16666666666666666,negative
@iAMsteveASHFORD @AmericanAir Hi there. Do you need assistance?,0.0,neutral
"@TheIdealistic1 @RealCandaceO @AmericanAir Just like they manage the VA, DMV etc…?  Private is always better run, more efficient and safer.",0.3333333333333333,positive
"@AmericanAir I've got some flight credits to use, can you help me book?",0.0,neutral
@AmericanAir YOU'RE NOT RESPONDING - YOU'RE PASSING THE FUCKING BUCK,-0.6,negative
@copeitalism @TammyBurger4 @TheIdealistic1 @RealCandaceO @AmericanAir That is capitalism!  There are always other c… https://t.co/s9uO7hM4Xy,-0.125,negative
There was also room above for a stetson by itself! But not my backpack. @AmericanAir,0.0,neutral
@librarian_ra @airlineguys @AusterityAirli1 @Delta is the 2nd worst airline in the sky! @AmericanAir still holds th… https://t.co/9hB6DZCH3t,-0.5,negative
"RT @LobbyForClimate: .@United contributed $192,760 to climate denying politicians. Not to be out done, @AmericanAir contributed $345,172 to…",0.0,neutral
@AmericanAir is giving me the runaround concerning my service animal. I'm on hold for the eighth time and fly Frida… https://t.co/pwGE3Mi2g0,0.8,positive
I paid money and checked my bag because I had a backpack and wanted the legroom to put my bag on top. There was sti… https://t.co/Cvu2JX0Ali,0.5,positive
@RealCandaceO @MSweetwood @AmericanAir Welcome to the capitalistic world you love,0.65,positive
I need my sky miles @delta @AmericanAir,0.0,neutral
@RealCandaceO @AmericanAir We don't want you here- they were just being polite making some excuse,-0.05,negative
RT @missnatalienunn: Once again at my next gate and the gate agent is goving me completely different information as the gate agent in sfo @…,0.0,neutral
Once again at my next gate and the gate agent is goving me completely different information as the gate agent in sf… https://t.co/4gDhZDjHjt,0.0,neutral
@EagersRobert @katly2710 @AmericanAir @RealCandaceO The goods did exist 😂,0.0,neutral
RT @missnatalienunn: Someone contact me nowwwww @AmericanAir,0.0,neutral
"US cities to Cancun, Mexico from only $175 roundtrip with @AmericanAir #Travel (Oct-Mar dates)… https://t.co/KAf0IjYQtE",0.0,neutral
"@AmericanAir @RealCandaceO Hey AA, please share with us how overly concerned you are and how this isn’t the norm an… https://t.co/K3qo8VEYL8",0.0,neutral
@RealCandaceO @AmericanAir Thought you were smart.,0.21428571428571427,positive
RT @doughausladen: .⁦⁦@UnltedAirlines⁩ abandons fees for flying with your bicycle - ⁦@Delta⁩ ⁦@AmericanAir⁩ led.  And trains have too.   An…,0.0,neutral
@Pacific_h2o @Delta @SouthwestAir @AmericanAir Southwest and american require it. Delta has a $200/month penalty fo… https://t.co/wW8YYg68l1,0.0,neutral
"Annnnnd we’re 2 for 2 for @AmericanAir delays, this time on #1966 out of @DFWAirport. Remarkably consistent today i… https://t.co/ZMKT0bmh3N",0.25,positive
RT @iConversations: JAM: #Jazz Accentuate Masters. © dmp 2020  #JAZZ: Jeweled Assets Zenith's Zen. © dmp 2013   @BlackBarbershop @BlackHAIR…,0.0,neutral
@AmericanAir been trying to get to Pensacola from okc all day and American can’t get it done.,0.0,neutral
"@missnatalienunn @Delta @AmericanAir Facts I love Delta! Never had any problems, they go out their way for their co… https://t.co/7c8I2bCjnn",0.5,positive
RT @ABC7BriannaR: Can’t remember the last time I flew @JetBlue .. nothing but problems today though- on hold for 1 hr 30 mins so far & they…,0.05,positive
RT @AmericanAir: Your next favorite destination awaits your arrival. Book now to get great fares and no change fees.* #YouAreWhyWeFly *Appl…,0.43333333333333335,positive
@JoeyAll37949710 @RealCandaceO @AmericanAir No it isn't 😂😂,0.0,neutral
@BWI_Airport @Delta @AmericanAir @SouthwestAir @united @JetBlue @JFKairport @LGAairport This is excellent news. Thank you!,1.0,positive
@morgfair Hey @AmericanAir & @SouthwestAir pls consult w @united because they now have a 99% vaxxed workforce!! Man… https://t.co/Hd5VEWqrmy,0.0,neutral
@AmericanAir @RealCandaceO Why move it to a private conversation …..just be fair change your policy and you will do… https://t.co/Nyf2YgXVdV,0.35,positive
@RealCandaceO @AmericanAir They all do that now!,0.0,neutral
RT @BWI_Airport: @zaberto @Delta @AmericanAir @SouthwestAir @united @JetBlue @JFKairport @LGAairport Hi Chris! Southwest resumes BWI-LGA 2x…,0.0,neutral
@Bill_Jubran @reedrothchiIds @RealCandaceO @AmericanAir I have a Masters Degree.,0.0,neutral
@lily29275024 @Phyllis51889108 @RealCandaceO @AmericanAir So you admit you sign for shit without reading what you've agreed to? Oof...,-0.2,negative
@garylkendrick @Phyllis51889108 @RealCandaceO @AmericanAir What legal rights? 😂😂,0.2,positive
What gives @americanair https://t.co/G5zUgQM9yZ,0.0,neutral
Just got off the phone with @AmericanAir to use my flight credit! Heading to #Bangor Maine for Halloween weekend! Any must sees?,0.0,neutral
@AndreasVanderb1 @Phyllis51889108 @RealCandaceO @AmericanAir If you don't have time to read the TOS then you shouldn't sign off on it,0.0,neutral
@RealCandaceO @AmericanAir @AmericanAir is the worst airline and I hate them all,-0.9,negative
@SuppleLeopards @Phyllis51889108 @Libby4Trump @RealCandaceO @AmericanAir So you're saying she's smart and logical?… https://t.co/qU3bQGpWee,0.23214285714285715,positive
Two flawless days of travel @AmericanAir  - it’s nice to be “back” and have had some amazing FA’s this trip.    Thi… https://t.co/2SxQdwU49r,0.55,positive
RT @missnatalienunn: Hey @Delta IM READY TO DO THE MATCH MY MILES PROGRAM IM DONE WITH @AmericanAir MILLION MILE CLUB EXECUTIVE PLATINUM ME…,0.2,positive
Hey @Delta IM READY TO DO THE MATCH MY MILES PROGRAM IM DONE WITH @AmericanAir MILLION MILE CLUB EXECUTIVE PLATINUM MEANS NOTHING TO THEM,0.2,positive
RT @dellis2000: @Blue_Texas2022 Even @AmericanAir and @SouthwestAir did the right thing and they’re based here in TEXAS! 💉,0.2857142857142857,positive
@AmericanAir 😃 thanks I dmed,0.2,positive
Still nothing have done absolutely nothing to accommodate my fucked up customer service ruined my entire outbound f… https://t.co/YE6RQaglEO,-0.13333333333333333,negative
@Cubs @AmericanAir @ULBGC65 nobody cares,0.0,neutral
The surprise of a lifetime. 💙  Thanks to @AmericanAir for inviting the @ULBGC65 out to a game at Wrigley Field with… https://t.co/xOoTWjJ9zZ,-0.1,negative
@RealCandaceO @AmericanAir Score one for @AmericanAir for not letting @RealCandaceO into UK.,0.0,neutral
@_Codesword @AmericanAir What is the rep   name?,0.0,neutral
"@ABC7BriannaR @JetBlue @AmericanAir Low cost carriers, meaning they cut cost elsewhere. Good luck though 🤞",0.35,positive
"@MrsWalker613 @AmericanAir @RealCandaceO Just for shits and giggles, can you point out where Scamdace ever showed compassion?",0.0,neutral
"@POTUS52 @Delta @AmericanAir @JetBlue Also worth noting is return is bad for all options, so paid a little more tha… https://t.co/j8e6btf0Lu",-0.021874999999999978,negative
@AmericanAir Do you know how I find the record locator on the app?,0.0,neutral
"@Phyllis51889108 @RealCandaceO @AmericanAir Until it happens to you, then you cry.",0.0,neutral
"@POTUS52 @Delta @AmericanAir @JetBlue I hear you. I love Delta, and they are good to me, but when running P&L and w… https://t.co/9o3rplyqZW",0.6,positive
@CaptSYoungblood @Matthew000s @RealCandaceO @AmericanAir Just stop.  The jig is up.  She announced on IG that she's… https://t.co/F2PUJzZbvg,0.0,neutral
@Delta @AmericanAir @UnitedAirlines_   Fly Delta they're the only ones mandating a vaccine!,0.4,positive
@jsswope @JetBlue @AmericanAir @SpiritAirlines Definitely never. again.,0.0,neutral
@ABC7BriannaR @JetBlue @AmericanAir Never JetBlue or Spirit! :) @SpiritAirlines,0.0,neutral
@RealCandaceO @McPinions @RoshuaJogers @AmericanAir First world problems. There. Fix it for you,0.25,positive
"@callmedrlike @Maia131313 @SchuylerTaylor4 @RealCandaceO @RoshuaJogers @AmericanAir Breathe in,  breathe out.. focu… https://t.co/pEbPe1ld4W",0.0,neutral
@mkanne3 @AmericanAir Oh no. 🥺,0.0,neutral
@Matthew000s @BlackMamba9093 @RealCandaceO @AmericanAir It would make sense if she was returning the flight. She is… https://t.co/mOSivIEigc,0.0,neutral
RT @CJgolfs: @AmericanAir I’m gonna buy future tickets on @united since your airline has no #VaccineMandate for its employees.,0.0,neutral
This is when you pay for extra leg room on @AmericanAir https://t.co/SHpe1SkT8H,0.0,neutral
@RealCandaceO @AmericanAir @RealCandaceO all airlines that are USA based airlines suck. They resort to duck tape wh… https://t.co/iFcRrqVvad,0.0,neutral
@AmericanAir need to do something ASAP with the MIA flight 505 to Mexico City. 6 hrs delay and counting. No backup… https://t.co/Gw3jozjWEN,0.0,neutral
@RealCandaceO @AmericanAir You could have bought a car!!! 🤓😝😆 👎 🍿🍿🍿,0.0,neutral
@AmericanAir Can’t watch the clouds go by - that’s funny. I laughed… kudos to whoever from AA wrote that tweet. Thanks.,0.3833333333333333,positive
@WICK1974 @JetBlue @AmericanAir Lesson learned!,0.0,neutral
"@ABC7BriannaR @JetBlue @AmericanAir Always Delta, Always.....Good Luck ✈️",0.7,positive
@MrGoodlyCooks @AmericanAir They'll be fine!,0.4166666666666667,positive
@lori_4293 @JBaizuo @AlexBoyerFox4 @AmericanAir I didn’t know you were a scientist! You helped design the vaccine? Wow! Amazing!,0.35000000000000003,positive
@RealCandaceO @AmericanAir Um when you booked the ticket you agreed to the clause😂😂🤦🏽‍♀️ maybe read throughly befor… https://t.co/ovuMuBcT4p,0.0,neutral
@AmericanAir your online check in is horrible when you are traveling with an infant!,-1.0,negative
"@KirkLatino @JackinSJ @DenisDohko @RealCandaceO @AmericanAir Jesus Christ, did it ever occur to you it might not be down to distance?",-0.15555555555555559,negative
@ABC7BriannaR @JetBlue @AmericanAir Crazy,-0.6,negative
